Purchase ID,Customer Name,Age,Gender,City,Car Brand,Car Model,Fuel Type,Transmission,Purchase Date,Price,Loan Taken,Down Payment ,Loan Provider,Annual Income,Previous Car Owned,Customer Satisfaction Score
PUR110534,Julia,60,Male,Munich,Volkswagen,C-Class,Electric,Manual,12/2/2023,"€ 10,528.65",No,"€ 9,118.00",Deutsche Bank,"€ 47,022.00",Yes,3
PUR110535,Tim,55,Female,Hamburg,Skoda,Octavia,Petrol,Manual,5/24/2021,"€ 36,324.05",No,"€ 2,602.00",Deutsche Bank,"€ 34,754.00",Yes,3
PUR110536,Julia,72,Male,Hamburg,Audi,X5,Petrol,Manual,9/19/2022,"€ 21,704.62",Yes,"€ 14,675.00",Deutsche Bank,"€ 108,634.00",No,4
PUR110537,Hans,58,Female,Stuttgart,Volkswagen,Octavia,Petrol,Automatic,12/26/2024,"€ 8,000.00",No,"€ 6,585.00",Volksbank,"€ 99,064.00",Yes,3
PUR110538,Felix,40,Male,Frankfurt,Volkswagen,911,Electric,Manual,12/20/2024,"€ 20,927.36",Yes,"€ 3,521.00",Volksbank,"€ 80,517.00",Yes,3
PUR110539,Lukas,46,Male,Berlin,Audi,A3,Diesel,Manual,2/28/2023,"€ 14,958.81",Yes,"€ 11,483.00",Deutsche Bank,"€ 42,960.00",No,2
PUR110540,Lukas,66,Male,Stuttgart,Porsche,X5,Hybrid,Manual,3/15/2022,"€ 31,399.24",Yes,"€ 13,302.00",Deutsche Bank,"€ 30,051.00",Yes,3
PUR110541,Anna,58,Male,Munich,Skoda,Passat,Petrol,Manual,6/17/2024,"€ 14,127.18",Yes,"€ 4,636.00",Volksbank,"€ 32,085.00",No,5
PUR110542,Sophie,42,Male,Berlin,Opel,X5,Petrol,Manual,7/12/2023,"€ 18,641.07",Yes,"€ 5,886.00",Deutsche Bank,"€ 31,272.00",Yes,1
PUR110543,Hans,42,Male,Berlin,BMW,C-Class,Diesel,Manual,11/14/2022,"€ 24,056.92",Yes,"€ 13,634.00",Commerzbank,"€ 51,187.00",Yes,4
PUR110544,Tim,48,Male,Berlin,Volkswagen,A3,Diesel,Manual,4/7/2024,"€ 26,065.82",Yes,"€ 4,658.00",Volksbank,"€ 101,591.00",No,5
PUR110545,Hans,41,Female,Hamburg,Mercedes,A3,Diesel,Manual,9/10/2021,"€ 29,246.66",Yes,"€ 3,843.00",Volksbank,"€ 90,298.00",Yes,4
PUR110546,Tim,39,Male,Berlin,Volkswagen,A3,Petrol,Manual,8/13/2021,"€ 19,582.33",No,"€ 7,985.00",Commerzbank,"€ 20,433.00",No,5
PUR110547,Laura,59,Female,Berlin,Volkswagen,C-Class,Petrol,Manual,2/17/2022,"€ 13,127.79",Yes,"€ 13,242.00",Commerzbank,"€ 53,394.00",No,5
PUR110548,Julia,31,Male,Munich,Mercedes,Passat,Diesel,Manual,11/5/2021,"€ 23,550.62",No,"€ 5,876.00",Deutsche Bank,"€ 54,177.00",Yes,4
PUR110549,Laura,51,Male,Munich,Audi,A3,Petrol,Manual,2/9/2024,"€ 42,820.47",Yes,"€ 4,058.00",Commerzbank,"€ 63,679.00",No,4
PUR110550,Tim,48,Female,Other,Mercedes,911,Diesel,Manual,9/9/2024,"€ 33,237.26",Yes,"€ 2,974.00",Deutsche Bank,"€ 43,254.00",Yes,3
PUR110551,Laura,49,Female,Munich,Skoda,Insignia,Petrol,Manual,2/24/2024,"€ 40,113.21",No,"€ 5,095.00",Deutsche Bank,"€ 24,306.00",No,5
PUR110552,Hans,22,Female,Munich,Porsche,X5,Petrol,Automatic,4/22/2021,"€ 12,400.47",Yes,"€ 4,751.00",Commerzbank,"€ 42,877.00",No,4
PUR110553,Hans,79,Male,Hamburg,BMW,Passat,Diesel,Automatic,3/26/2024,"€ 39,282.17",No,"€ 9,680.00",Deutsche Bank,"€ 44,484.00",Yes,4
PUR110554,Lukas,55,Female,Hamburg,Audi,Passat,Electric,Manual,5/14/2024,"€ 25,568.22",No,"€ 14,589.00",Volksbank,"€ 46,572.00",Yes,3
PUR110555,Sophie,66,Female,Other,Volkswagen,A3,Diesel,Automatic,3/30/2022,"€ 25,399.09",Yes,"€ 5,731.00",Deutsche Bank,"€ 40,100.00",Yes,5
PUR110556,Anna,44,Female,Stuttgart,Mercedes,Passat,Petrol,Manual,4/28/2021,"€ 28,503.87",Yes,"€ 14,677.00",Deutsche Bank,"€ 50,609.00",No,5
PUR110557,Hans,62,Male,Munich,Skoda,C-Class,Hybrid,Automatic,2/15/2021,"€ 8,000.00",No,"€ 14,104.00",Commerzbank,"€ 36,913.00",No,3
PUR110558,Anna,21,Female,Berlin,Volkswagen,911,Petrol,Automatic,3/6/2021,"€ 15,227.54",Yes,"€ 3,008.00",Volksbank,"€ 104,917.00",Yes,3
PUR110559,Sophie,63,Female,Other,Audi,X5,Petrol,Manual,9/20/2023,"€ 10,241.14",No,"€ 11,656.00",Deutsche Bank,"€ 107,469.00",Yes,4
PUR110560,Julia,57,Female,Berlin,Mercedes,A3,Petrol,Manual,5/23/2022,"€ 14,287.19",Yes,"€ 11,737.00",Deutsche Bank,"€ 98,952.00",Yes,5
PUR110561,Anna,60,Male,Stuttgart,Porsche,A3,Petrol,Manual,2/9/2021,"€ 16,627.30",Yes,"€ 10,473.00",Commerzbank,"€ 39,030.00",No,4
PUR110562,Felix,40,Male,Berlin,Audi,C-Class,Petrol,Automatic,8/10/2022,"€ 43,240.61",No,"€ 10,721.00",Deutsche Bank,"€ 50,120.00",No,4
PUR110563,Felix,47,Male,Munich,Mercedes,A3,Diesel,Automatic,2/25/2022,"€ 45,852.00",Yes,"€ 8,575.00",Volksbank,"€ 57,089.00",Yes,2
PUR110564,Tim,78,Male,Other,Volkswagen,Insignia,Petrol,Manual,6/15/2024,"€ 19,442.65",No,"€ 5,669.00",Deutsche Bank,"€ 30,573.00",No,4
PUR110565,Felix,26,Male,Berlin,Volkswagen,C-Class,Petrol,Automatic,4/4/2023,"€ 21,823.14",Yes,"€ 3,138.00",Deutsche Bank,"€ 93,334.00",No,2
PUR110566,Hans,41,Female,Hamburg,Volkswagen,Golf,Petrol,Automatic,8/24/2021,"€ 36,085.97",No,"€ 13,830.00",None,"€ 108,932.00",No,4
PUR110567,Hans,59,Male,Berlin,Volkswagen,A3,Diesel,Manual,3/4/2021,"€ 51,561.38",Yes,"€ 10,793.00",Commerzbank,"€ 96,404.00",No,5
PUR110568,Sophie,57,Female,Berlin,Volkswagen,Insignia,Diesel,Manual,7/14/2024,"€ 36,119.25",Yes,"€ 6,624.00",Volksbank,"€ 22,617.00",No,3
PUR110569,Julia,77,Male,Other,Volkswagen,Octavia,Petrol,Manual,8/2/2022,"€ 30,042.22",No,"€ 7,772.00",Commerzbank,"€ 31,455.00",Yes,5
PUR110570,Lukas,52,Male,Hamburg,Volkswagen,Octavia,Petrol,Manual,3/9/2021,"€ 19,765.09",No,"€ 12,961.00",Volksbank,"€ 47,693.00",No,4
PUR110571,Felix,57,Male,Berlin,BMW,911,Petrol,Automatic,11/6/2024,"€ 39,655.68",No,"€ 2,203.00",Volksbank,"€ 77,779.00",Yes,4
PUR110572,Julia,54,Male,Cologne,Mercedes,Golf,Electric,Manual,3/18/2023,"€ 20,866.46",Yes,"€ 3,208.00",Commerzbank,"€ 27,402.00",Yes,4
PUR110573,Julia,59,Female,Hamburg,Mercedes,911,Diesel,Manual,7/5/2021,"€ 31,854.35",Yes,"€ 7,979.00",Commerzbank,"€ 99,637.00",No,5
PUR110574,Laura,74,Male,Frankfurt,Volkswagen,X5,Diesel,Manual,3/15/2023,"€ 8,000.00",Yes,"€ 10,550.00",Volksbank,"€ 48,096.00",Yes,4
PUR110575,Sophie,41,Female,Munich,BMW,A3,Petrol,Manual,2/18/2021,"€ 21,226.27",Yes,"€ 4,455.00",Volksbank,"€ 91,486.00",Yes,3
PUR110576,Hans,55,Male,Hamburg,Opel,Golf,Petrol,Manual,8/31/2024,"€ 44,918.72",No,"€ 3,172.00",Deutsche Bank,"€ 76,323.00",No,3
PUR110577,Laura,21,Female,Berlin,Mercedes,Golf,Diesel,Manual,9/10/2023,"€ 14,299.91",Yes,"€ 5,275.00",Volksbank,"€ 38,702.00",No,4
PUR110578,Lukas,71,Female,Munich,Audi,Insignia,Electric,Automatic,8/27/2022,"€ 19,252.52",Yes,"€ 1,725.00",Commerzbank,"€ 52,850.00",No,1
PUR110579,Lukas,50,Male,Munich,Volkswagen,A3,Diesel,Manual,11/15/2024,"€ 20,269.39",Yes,"€ 7,653.00",Commerzbank,"€ 28,045.00",No,3
PUR110580,Felix,46,Male,Cologne,Skoda,Passat,Petrol,Manual,10/2/2021,"€ 35,872.20",Yes,"€ 9,292.00",Volksbank,"€ 117,127.00",No,5
PUR110581,Tim,49,Female,Hamburg,Mercedes,Golf,Petrol,Automatic,3/4/2023,"€ 15,298.09",No,"€ 6,367.00",Commerzbank,"€ 71,621.00",Yes,4
PUR110582,Tim,41,Male,Berlin,Mercedes,Octavia,Electric,Automatic,3/8/2022,"€ 14,389.42",No,"€ 1,283.00",Deutsche Bank,"€ 44,999.00",Yes,5
PUR110583,Sophie,31,Male,Cologne,Skoda,C-Class,Petrol,Automatic,4/20/2023,"€ 23,849.02",Yes,"€ 9,560.00",Commerzbank,"€ 107,692.00",No,3
PUR110584,Julia,41,Female,Berlin,Volkswagen,Golf,Petrol,Automatic,11/3/2024,"€ 8,000.00",Yes,"€ 14,575.00",Volksbank,"€ 109,805.00",Yes,3
PUR110585,Tim,47,Female,Stuttgart,Audi,Passat,Petrol,Manual,3/15/2021,"€ 16,369.58",Yes,"€ 12,263.00",None,"€ 78,172.00",No,3
PUR110586,Sophie,63,Female,Berlin,Audi,Insignia,Petrol,Automatic,2/11/2021,"€ 35,705.51",No,"€ 2,367.00",Deutsche Bank,"€ 82,117.00",No,3
PUR110587,Hans,52,Female,Berlin,Mercedes,C-Class,Diesel,Automatic,2/12/2022,"€ 30,792.89",Yes,"€ 6,159.00",Commerzbank,"€ 42,507.00",No,4
PUR110588,Sophie,53,Female,Other,BMW,911,Petrol,Manual,2/16/2022,"€ 42,313.43",No,"€ 13,241.00",Deutsche Bank,"€ 51,304.00",No,4
PUR110589,Sophie,47,Female,Munich,Skoda,Golf,Diesel,Automatic,2/17/2024,"€ 15,441.63",Yes,"€ 10,651.00",Deutsche Bank,"€ 56,510.00",Yes,4
PUR110590,Tim,64,Male,Berlin,Mercedes,A3,Diesel,Manual,5/23/2021,"€ 18,596.57",Yes,"€ 6,118.00",Deutsche Bank,"€ 111,799.00",No,4
PUR110591,Tim,52,Male,Berlin,Audi,Octavia,Petrol,Automatic,4/11/2024,"€ 36,234.83",Yes,"€ 2,111.00",Deutsche Bank,"€ 79,601.00",No,5
PUR110592,Laura,68,Male,Cologne,Volkswagen,C-Class,Diesel,Automatic,7/1/2023,"€ 26,181.69",No,"€ 7,224.00",Commerzbank,"€ 74,336.00",No,2
PUR110593,Tim,47,Male,Hamburg,BMW,C-Class,Petrol,Automatic,12/28/2024,"€ 22,857.79",Yes,"€ 1,983.00",Volksbank,"€ 88,250.00",No,4
PUR110594,Felix,60,Female,Berlin,Volkswagen,Insignia,Petrol,Manual,3/16/2024,"€ 43,822.98",Yes,"€ 1,338.00",Commerzbank,"€ 26,927.00",No,3
PUR110595,Anna,64,Female,Cologne,Volkswagen,911,Diesel,Manual,4/14/2023,"€ 23,028.75",No,"€ 14,517.00",Deutsche Bank,"€ 109,923.00",No,5
PUR110596,Hans,40,Male,Frankfurt,Skoda,Passat,Electric,Manual,12/6/2021,"€ 8,000.00",No,"€ 10,222.00",Commerzbank,"€ 101,173.00",No,4
PUR110597,Felix,61,Female,Hamburg,Porsche,C-Class,Petrol,Manual,2/10/2023,"€ 19,377.58",Yes,"€ 2,500.00",Commerzbank,"€ 115,610.00",Yes,2
PUR110598,Lukas,55,Female,Stuttgart,Opel,911,Electric,Automatic,7/1/2022,"€ 22,354.07",Yes,"€ 3,455.00",Volksbank,"€ 26,363.00",Yes,4
PUR110599,Sophie,52,Female,Cologne,BMW,Golf,Diesel,Manual,1/4/2023,"€ 21,067.99",Yes,"€ 3,318.00",Commerzbank,"€ 101,828.00",No,4
PUR110600,Julia,29,Male,Frankfurt,BMW,A3,Petrol,Automatic,11/29/2022,"€ 14,522.11",Yes,"€ 8,218.00",None,"€ 96,016.00",Yes,4
PUR110601,Felix,56,Female,Munich,Opel,911,Petrol,Automatic,11/8/2021,"€ 8,669.72",Yes,"€ 4,143.00",Commerzbank,"€ 60,084.00",No,1
PUR110602,Tim,38,Male,Munich,Volkswagen,C-Class,Petrol,Manual,7/4/2022,"€ 13,412.73",Yes,"€ 13,271.00",Deutsche Bank,"€ 91,563.00",No,4
PUR110603,Julia,46,Male,Hamburg,Skoda,X5,Diesel,Automatic,9/26/2021,"€ 25,706.08",No,"€ 1,770.00",None,"€ 59,713.00",No,4
PUR110604,Hans,33,Female,Munich,Volkswagen,A3,Petrol,Automatic,5/1/2022,"€ 39,594.79",No,"€ 9,232.00",Deutsche Bank,"€ 89,416.00",No,2
PUR110605,Lukas,56,Female,Berlin,Mercedes,Golf,Petrol,Manual,5/25/2021,"€ 36,725.95",Yes,"€ 10,891.00",Commerzbank,"€ 20,676.00",No,4
PUR110606,Felix,49,Male,Hamburg,Mercedes,X5,Petrol,Manual,6/19/2021,"€ 11,514.45",No,"€ 5,592.00",Deutsche Bank,"€ 80,237.00",Yes,1
PUR110607,Laura,39,Male,Munich,Volkswagen,A3,Petrol,Manual,6/14/2022,"€ 16,118.35",Yes,"€ 11,045.00",Deutsche Bank,"€ 103,391.00",No,5
PUR110608,Sophie,42,Male,Stuttgart,Mercedes,Insignia,Electric,Manual,12/16/2022,"€ 24,995.24",No,"€ 11,059.00",Commerzbank,"€ 101,861.00",Yes,4
PUR110609,Hans,27,Male,Berlin,Volkswagen,Passat,Petrol,Automatic,12/3/2022,"€ 25,202.31",Yes,"€ 6,828.00",Deutsche Bank,"€ 43,574.00",No,5
PUR110610,Felix,39,Male,Hamburg,Volkswagen,Passat,Diesel,Manual,6/15/2021,"€ 41,270.95",Yes,"€ 11,176.00",Commerzbank,"€ 56,113.00",Yes,5
PUR110611,Sophie,20,Male,Berlin,Audi,Octavia,Diesel,Automatic,1/9/2024,"€ 47,504.51",Yes,"€ 14,430.00",Deutsche Bank,"€ 75,986.00",No,1
PUR110612,Julia,20,Female,Hamburg,Volkswagen,911,Petrol,Manual,10/21/2022,"€ 27,567.16",No,"€ 11,662.00",None,"€ 90,462.00",No,4
PUR110613,Sophie,57,Female,Munich,Volkswagen,Passat,Diesel,Manual,7/29/2021,"€ 26,675.99",No,"€ 2,421.00",Volksbank,"€ 30,707.00",Yes,3
PUR110614,Felix,53,Male,Hamburg,BMW,Insignia,Petrol,Automatic,4/17/2022,"€ 17,571.53",No,"€ 11,163.00",Volksbank,"€ 27,700.00",No,4
PUR110615,Laura,42,Male,Cologne,Volkswagen,Octavia,Petrol,Manual,8/29/2021,"€ 49,737.11",Yes,"€ 9,348.00",Deutsche Bank,"€ 46,467.00",No,4
PUR110616,Lukas,42,Male,Hamburg,Audi,Insignia,Petrol,Automatic,7/23/2023,"€ 23,693.21",No,"€ 8,280.00",Commerzbank,"€ 70,156.00",Yes,3
PUR110617,Sophie,55,Male,Berlin,Mercedes,X5,Diesel,Automatic,3/13/2023,"€ 29,634.01",Yes,"€ 12,471.00",Deutsche Bank,"€ 36,475.00",No,5
PUR110619,Sophie,38,Male,Berlin,BMW,911,Diesel,Automatic,10/21/2024,"€ 24,774.36",No,"€ 7,651.00",Volksbank,"€ 76,461.00",No,1
PUR110620,Sophie,64,Female,Munich,Audi,Insignia,Petrol,Automatic,7/18/2021,"€ 27,371.99",Yes,"€ 4,312.00",Volksbank,"€ 117,946.00",No,2
PUR110621,Hans,67,Male,Frankfurt,Audi,Octavia,Electric,Manual,8/17/2022,"€ 8,671.78",Yes,"€ 2,803.00",Deutsche Bank,"€ 102,774.00",Yes,2
PUR110622,Lukas,42,Male,Berlin,Audi,Passat,Diesel,Automatic,11/27/2024,"€ 29,231.93",Yes,"€ 6,748.00",Deutsche Bank,"€ 75,515.00",Yes,5
PUR110623,Anna,77,Male,Hamburg,BMW,Insignia,Petrol,Manual,9/12/2022,"€ 39,201.81",Yes,"€ 6,346.00",Commerzbank,"€ 102,904.00",Yes,2
PUR110624,Lukas,66,Male,Hamburg,BMW,A3,Petrol,Automatic,12/5/2023,"€ 43,522.57",Yes,"€ 8,053.00",Deutsche Bank,"€ 118,661.00",Yes,4
PUR110625,Tim,57,Male,Munich,Mercedes,C-Class,Petrol,Automatic,12/8/2023,"€ 23,372.71",No,"€ 14,002.00",Volksbank,"€ 32,371.00",No,4
PUR110626,Laura,59,Male,Munich,Volkswagen,Insignia,Petrol,Manual,7/11/2024,"€ 38,968.70",No,"€ 11,914.00",Commerzbank,"€ 91,999.00",No,2
PUR110627,Sophie,36,Male,Munich,Volkswagen,C-Class,Petrol,Automatic,9/22/2021,"€ 30,963.03",Yes,"€ 12,688.00",Volksbank,"€ 53,206.00",No,4
PUR110628,Sophie,38,Female,Frankfurt,BMW,911,Diesel,Manual,6/15/2023,"€ 36,169.42",Yes,"€ 8,515.00",Deutsche Bank,"€ 64,827.00",No,4
PUR110629,Laura,36,Male,Munich,BMW,Passat,Electric,Manual,3/8/2022,"€ 32,023.73",Yes,"€ 6,714.00",Volksbank,"€ 89,426.00",No,4
PUR110630,Tim,50,Male,Other,Mercedes,Golf,Petrol,Automatic,9/30/2023,"€ 28,546.24",No,"€ 3,001.00",Deutsche Bank,"€ 86,991.00",No,5
PUR110631,Sophie,59,Male,Berlin,Volkswagen,Passat,Petrol,Automatic,2/6/2024,"€ 19,380.16",No,"€ 12,754.00",Volksbank,"€ 52,064.00",Yes,5
PUR110632,Lukas,43,Female,Frankfurt,Audi,X5,Petrol,Manual,3/17/2021,"€ 26,947.29",Yes,"€ 1,415.00",None,"€ 31,392.00",Yes,4
PUR110633,Tim,39,Female,Berlin,BMW,C-Class,Petrol,Manual,5/13/2024,"€ 18,182.81",Yes,"€ 9,985.00",Commerzbank,"€ 111,277.00",No,5
PUR110634,Tim,30,Male,Frankfurt,Audi,X5,Petrol,Manual,3/25/2024,"€ 20,255.74",Yes,"€ 7,500.00",Deutsche Bank,"€ 34,734.00",No,5
PUR110635,Julia,44,Female,Cologne,BMW,X5,Hybrid,Manual,3/18/2023,"€ 11,876.64",Yes,"€ 9,928.00",Commerzbank,"€ 91,450.00",No,5
PUR110636,Anna,46,Male,Berlin,Audi,Passat,Electric,Manual,9/11/2024,"€ 45,000.31",Yes,"€ 4,702.00",Volksbank,"€ 35,117.00",No,2
PUR110637,Lukas,23,Male,Other,Opel,X5,Diesel,Manual,4/8/2021,"€ 8,000.00",Yes,"€ 4,929.00",None,"€ 21,522.00",No,5
PUR110638,Laura,63,Male,Munich,Audi,X5,Hybrid,Manual,4/29/2022,"€ 21,159.54",Yes,"€ 9,783.00",Deutsche Bank,"€ 84,301.00",No,5
PUR110639,Tim,54,Male,Berlin,Volkswagen,C-Class,Petrol,Manual,10/1/2021,"€ 25,119.16",Yes,"€ 1,032.00",Volksbank,"€ 108,270.00",No,4
PUR110640,Tim,28,Female,Berlin,Mercedes,A3,Electric,Manual,11/3/2024,"€ 33,822.54",Yes,"€ 7,349.00",Deutsche Bank,"€ 37,349.00",No,4
PUR110641,Laura,49,Female,Cologne,BMW,Octavia,Petrol,Manual,11/27/2022,"€ 16,048.20",No,"€ 10,486.00",Deutsche Bank,"€ 43,907.00",No,4
PUR110642,Hans,61,Female,Berlin,Volkswagen,X5,Petrol,Automatic,11/17/2021,"€ 12,751.06",Yes,"€ 9,554.00",Volksbank,"€ 88,118.00",Yes,1
PUR110643,Tim,66,Male,Berlin,Volkswagen,Insignia,Petrol,Manual,3/25/2022,"€ 28,500.82",Yes,"€ 11,517.00",Volksbank,"€ 21,328.00",Yes,3
PUR110644,Anna,59,Female,Munich,Skoda,A3,Petrol,Automatic,8/21/2021,"€ 17,995.83",Yes,"€ 8,810.00",Commerzbank,"€ 59,322.00",No,1
PUR110645,Tim,47,Male,Cologne,Volkswagen,X5,Electric,Manual,2/22/2024,"€ 25,803.61",No,"€ 3,679.00",Deutsche Bank,"€ 30,075.00",No,3
PUR110646,Sophie,69,Male,Berlin,Volkswagen,Golf,Electric,Manual,4/16/2023,"€ 20,334.90",No,"€ 11,744.00",Volksbank,"€ 62,211.00",No,4
PUR110647,Julia,71,Female,Other,BMW,Insignia,Diesel,Manual,12/13/2021,"€ 13,998.17",Yes,"€ 9,948.00",Commerzbank,"€ 105,143.00",Yes,4
PUR110648,Tim,52,Male,Cologne,Volkswagen,Octavia,Electric,Automatic,10/30/2024,"€ 8,000.00",Yes,"€ 12,251.00",Deutsche Bank,"€ 82,956.00",No,1
PUR110649,Felix,48,Male,Other,Skoda,C-Class,Hybrid,Manual,5/4/2021,"€ 8,000.00",Yes,"€ 7,308.00",None,"€ 104,672.00",No,5
PUR110650,Felix,58,Male,Cologne,Audi,Golf,Electric,Automatic,5/26/2021,"€ 46,230.60",Yes,"€ 2,724.00",Volksbank,"€ 90,473.00",No,3
PUR110651,Felix,49,Male,Munich,Skoda,911,Diesel,Manual,1/24/2023,"€ 34,947.90",Yes,"€ 12,890.00",Volksbank,"€ 90,443.00",No,5
PUR110652,Felix,55,Female,Cologne,BMW,Insignia,Electric,Manual,7/11/2022,"€ 13,250.51",Yes,"€ 13,310.00",Deutsche Bank,"€ 64,032.00",No,5
PUR110653,Anna,64,Female,Munich,Audi,A3,Electric,Manual,1/19/2023,"€ 8,000.00",Yes,"€ 3,697.00",Deutsche Bank,"€ 97,884.00",Yes,4
PUR110654,Tim,20,Male,Frankfurt,Volkswagen,911,Diesel,Automatic,1/20/2021,"€ 34,830.54",Yes,"€ 2,417.00",Volksbank,"€ 21,209.00",No,3
PUR110655,Lukas,54,Male,Frankfurt,Porsche,C-Class,Diesel,Manual,12/9/2021,"€ 18,893.79",Yes,"€ 8,204.00",Deutsche Bank,"€ 24,147.00",No,3
PUR110656,Sophie,34,Female,Frankfurt,BMW,X5,Electric,Manual,9/29/2021,"€ 25,118.58",No,"€ 5,236.00",Commerzbank,"€ 78,065.00",No,3
PUR110657,Anna,38,Female,Cologne,Audi,Insignia,Petrol,Manual,10/1/2022,"€ 26,046.40",No,"€ 7,879.00",Deutsche Bank,"€ 72,326.00",No,4
PUR110658,Tim,59,Male,Munich,Audi,Passat,Diesel,Manual,8/11/2023,"€ 25,961.80",Yes,"€ 9,982.00",Deutsche Bank,"€ 95,742.00",Yes,4
PUR110659,Tim,52,Male,Frankfurt,Volkswagen,911,Electric,Automatic,10/21/2022,"€ 36,935.79",Yes,"€ 5,116.00",Deutsche Bank,"€ 84,172.00",No,3
PUR110660,Sophie,32,Male,Cologne,Mercedes,C-Class,Diesel,Manual,2/22/2024,"€ 19,612.37",No,"€ 10,679.00",Commerzbank,"€ 32,537.00",Yes,3
PUR110661,Sophie,20,Female,Berlin,BMW,Octavia,Diesel,Automatic,2/16/2024,"€ 27,185.56",Yes,"€ 10,696.00",None,"€ 35,811.00",Yes,4
PUR110662,Lukas,44,Female,Stuttgart,Mercedes,C-Class,Electric,Manual,1/1/2021,"€ 22,474.89",Yes,"€ 5,730.00",None,"€ 37,441.00",Yes,4
PUR110663,Sophie,49,Male,Frankfurt,Volkswagen,Passat,Electric,Automatic,5/3/2022,"€ 27,049.03",No,"€ 14,986.00",None,"€ 42,958.00",Yes,3
PUR110664,Lukas,23,Male,Hamburg,Volkswagen,A3,Electric,Manual,4/3/2023,"€ 25,646.99",No,"€ 12,326.00",Commerzbank,"€ 113,903.00",No,1
PUR110665,Julia,46,Female,Frankfurt,Volkswagen,911,Petrol,Automatic,12/7/2021,"€ 29,326.40",Yes,"€ 3,775.00",Deutsche Bank,"€ 105,859.00",Yes,4
PUR110666,Hans,66,Male,Munich,Mercedes,Passat,Diesel,Manual,4/12/2022,"€ 12,666.87",No,"€ 3,517.00",Commerzbank,"€ 86,359.00",Yes,3
PUR110667,Tim,66,Female,Hamburg,Audi,C-Class,Hybrid,Manual,7/30/2023,"€ 34,303.21",Yes,"€ 11,648.00",Commerzbank,"€ 30,829.00",No,1
PUR110668,Laura,75,Female,Munich,Mercedes,Golf,Electric,Automatic,8/25/2022,"€ 22,916.55",Yes,"€ 13,080.00",Commerzbank,"€ 63,016.00",Yes,5
PUR110669,Felix,46,Male,Berlin,Volkswagen,C-Class,Petrol,Automatic,10/13/2021,"€ 22,167.89",Yes,"€ 4,060.00",Commerzbank,"€ 64,085.00",No,5
PUR110670,Anna,44,Male,Munich,Volkswagen,X5,Diesel,Manual,11/26/2024,"€ 29,492.97",Yes,"€ 1,482.00",Commerzbank,"€ 53,527.00",No,4
PUR110671,Felix,30,Female,Berlin,Opel,Octavia,Petrol,Automatic,2/13/2023,"€ 35,666.72",Yes,"€ 12,544.00",Deutsche Bank,"€ 99,492.00",No,4
PUR110672,Laura,36,Female,Munich,Skoda,Golf,Electric,Manual,2/5/2021,"€ 18,681.79",No,"€ 3,461.00",None,"€ 37,703.00",Yes,2
PUR110673,Hans,76,Female,Munich,Skoda,C-Class,Electric,Manual,10/14/2022,"€ 15,754.41",Yes,"€ 11,618.00",Deutsche Bank,"€ 97,354.00",No,3
PUR110674,Tim,38,Male,Berlin,Volkswagen,Insignia,Electric,Manual,11/7/2023,"€ 24,936.25",Yes,"€ 13,891.00",Commerzbank,"€ 83,653.00",Yes,4
PUR110675,Julia,52,Female,Frankfurt,BMW,C-Class,Petrol,Manual,9/9/2024,"€ 18,436.53",Yes,"€ 3,122.00",Deutsche Bank,"€ 94,458.00",No,4
PUR110676,Lukas,50,Male,Hamburg,Volkswagen,X5,Diesel,Manual,9/5/2023,"€ 17,999.65",No,"€ 9,683.00",Deutsche Bank,"€ 55,421.00",Yes,4
PUR110677,Tim,42,Male,Berlin,Porsche,C-Class,Hybrid,Automatic,9/2/2023,"€ 29,400.48",No,"€ 12,543.00",Volksbank,"€ 76,280.00",Yes,3
PUR110678,Laura,58,Female,Cologne,Volkswagen,Golf,Diesel,Automatic,2/22/2022,"€ 28,822.58",Yes,"€ 10,011.00",Volksbank,"€ 52,533.00",No,5
PUR110679,Sophie,61,Male,Munich,BMW,C-Class,Petrol,Manual,11/19/2022,"€ 35,276.03",Yes,"€ 5,604.00",Commerzbank,"€ 118,972.00",No,2
PUR110680,Tim,51,Male,Berlin,BMW,Octavia,Diesel,Automatic,11/15/2023,"€ 15,937.52",Yes,"€ 13,323.00",Commerzbank,"€ 114,331.00",No,3
PUR110681,Lukas,59,Female,Hamburg,Mercedes,X5,Petrol,Manual,11/3/2023,"€ 32,602.88",Yes,"€ 14,337.00",None,"€ 112,657.00",No,5
PUR110682,Julia,54,Male,Berlin,Audi,C-Class,Petrol,Manual,11/16/2024,"€ 34,757.90",No,"€ 12,645.00",Commerzbank,"€ 113,885.00",No,5
PUR110683,Anna,59,Female,Frankfurt,Volkswagen,Passat,Petrol,Manual,5/11/2024,"€ 32,781.67",Yes,"€ 14,860.00",Volksbank,"€ 97,158.00",No,5
PUR110684,Laura,45,Female,Munich,Volkswagen,C-Class,Hybrid,Manual,11/6/2022,"€ 34,223.03",Yes,"€ 5,309.00",Commerzbank,"€ 47,459.00",No,1
PUR110685,Julia,59,Male,Berlin,Mercedes,X5,Petrol,Automatic,10/28/2022,"€ 17,999.98",Yes,"€ 12,904.00",Deutsche Bank,"€ 38,276.00",Yes,5
PUR110686,Tim,53,Male,Munich,Volkswagen,Octavia,Petrol,Manual,3/11/2022,"€ 29,099.80",No,"€ 5,290.00",None,"€ 100,200.00",No,4
